partner_id,client_id,first_trade_date,last_trade_date,num_trades,total_volume,total_commissions
P_0031,C_002027,2022-09-07 13:04:00,2022-09-07 13:04:00,1,3891.66,194.583
P_0032,C_001089,2022-09-08 15:02:00,2022-09-08 15:02:00,1,306.72,15.336000000000002
P_0032,C_001090,2022-09-08 15:06:00,2022-09-08 15:06:00,1,1321.9,66.09500000000001
P_0032,C_001091,2022-09-08 15:10:00,2022-09-08 15:10:00,1,1524.34,76.217
P_0032,C_001092,2022-09-08 15:23:00,2022-09-08 15:23:00,1,4650.62,232.531
P_0032,C_001093,2022-09-08 15:21:00,2022-09-08 15:21:00,1,189.92,9.496
P_0032,C_001094,2022-09-08 15:14:00,2022-09-08 15:14:00,1,4553.04,227.65200000000002
P_0032,C_001095,2022-09-08 15:18:00,2022-09-08 15:18:00,1,2800.41,140.0205
P_0032,C_001096,2022-09-08 15:27:00,2022-09-08 15:27:00,1,974.48,48.724000000000004
P_0032,C_001097,2022-09-08 15:01:00,2022-09-08 15:01:00,1,188.38,9.419
P_0032,C_001098,2022-09-08 15:22:00,2022-09-08 15:22:00,1,556.96,27.848000000000003
P_0033,C_000049,2022-09-06 12:42:00,2022-09-06 12:42:00,1,10495.13,524.7565
P_0033,C_000106,2022-09-06 21:34:00,2022-09-06 21:34:00,1,11508.67,575.4335
P_0033,C_000120,2022-09-05 00:57:00,2022-09-05 00:57:00,1,15700.82,785.041
P_0033,C_000126,2022-09-06 10:30:00,2022-09-06 10:30:00,1,196.38,9.819
P_0033,C_000158,2022-09-07 13:16:00,2022-09-07 13:16:00,1,1796.77,89.83850000000001
P_0033,C_000162,2022-09-06 08:02:00,2022-09-06 08:02:00,1,4971.01,248.55050000000003
P_0033,C_000190,2022-09-06 16:36:00,2022-09-06 16:36:00,1,13267.86,663.393
P_0033,C_000204,2022-09-07 13:36:00,2022-09-07 13:36:00,1,8989.95,449.49750000000006
P_0033,C_000209,2022-09-05 09:30:00,2022-09-05 09:30:00,1,5959.02,297.951
P_0033,C_000259,2022-09-08 17:38:00,2022-09-08 17:38:00,1,11229.81,561.4905
P_0033,C_000260,2022-09-06 07:54:00,2022-09-06 07:54:00,1,14926.35,746.3175000000001
P_0033,C_000264,2022-09-10 13:17:00,2022-09-10 19:49:00,2,5083.7,254.185
P_0033,C_000403,2022-09-07 11:06:00,2022-09-07 11:06:00,1,9588.26,479.413
P_0034,C_000505,2022-09-11 13:24:00,2022-09-11 13:24:00,1,484853.35,24242.6675
P_0034,C_000566,2022-09-09 23:11:00,2022-09-09 23:11:00,1,50677.2,2533.86
P_0034,C_000579,2022-09-12 15:18:00,2022-09-12 15:18:00,1,1855096.91,92754.8455
P_0034,C_000583,2022-09-11 16:14:00,2022-09-11 16:14:00,1,1527269.87,76363.49350000001
P_0034,C_000602,2022-09-15 15:58:00,2022-09-15 15:58:00,1,1683500.75,84175.0375
P_0034,C_000688,2022-09-13 12:50:00,2022-09-13 12:50:00,1,1509335.0,75466.75
P_0034,C_000800,2022-09-10 16:59:00,2022-09-10 16:59:00,1,788219.06,39410.95300000001
P_0034,C_001056,2022-09-12 16:14:00,2022-09-12 16:14:00,1,1914120.1,95706.005
P_0034,C_001250,2022-09-10 23:36:00,2022-09-10 23:36:00,1,1360580.24,68029.012
P_0034,C_001281,2022-09-13 05:28:00,2022-09-13 05:28:00,1,103127796.64,5156389.832
P_0034,C_001323,2022-09-10 12:42:00,2022-09-10 12:42:00,1,783397.68,39169.884000000005
P_0034,C_001406,2022-09-13 18:22:00,2022-09-13 18:22:00,1,784535.3,39226.76500000001
P_0034,C_001495,2022-09-13 17:58:00,2022-09-13 17:58:00,1,1119152.57,55957.628500000006
P_0034,C_001503,2022-09-11 09:22:00,2022-09-11 09:22:00,1,178167.6,8908.380000000001
P_0034,C_001511,2022-09-12 08:09:00,2022-09-12 08:09:00,1,216375.47,10818.773500000001
P_0035,C_000813,2022-09-01 20:25:00,2022-09-01 20:25:00,1,2364.57,118.22850000000001
P_0035,C_000814,2022-09-01 20:06:00,2022-09-01 20:06:00,1,3775.22,188.761
P_0035,C_000817,2022-09-01 03:14:00,2022-09-01 03:14:00,1,63486.31,3174.3155
P_0035,C_000818,2022-09-01 20:26:00,2022-09-01 20:26:00,1,263316.83,13165.841500000002
P_0035,C_000819,2022-09-01 20:06:00,2022-09-01 20:06:00,1,1685.05,84.2525
P_0035,C_000820,2022-09-01 20:00:00,2022-09-01 20:00:00,1,1527.25,76.3625
P_0035,C_000821,2022-09-01 20:21:00,2022-09-01 20:21:00,1,1454.46,72.723
P_0036,C_000132,2022-09-01 22:41:00,2022-09-09 21:05:00,2,41516.84,2075.842
P_0036,C_000597,2022-09-07 12:02:00,2022-09-07 12:02:00,1,12754.41,637.7205
P_0036,C_000869,2022-09-06 00:22:00,2022-09-06 00:22:00,1,696.14,34.807
P_0036,C_001058,2022-09-05 21:27:00,2022-09-05 21:27:00,1,1141.21,57.060500000000005
P_0036,C_001086,2022-09-06 05:32:00,2022-09-06 05:32:00,1,976.28,48.814
P_0036,C_001440,2022-09-07 14:00:00,2022-09-07 14:00:00,1,3811.99,190.5995
P_0036,C_001458,2022-09-04 10:41:00,2022-09-04 10:41:00,1,15543.02,777.1510000000001
P_0036,C_001606,2022-09-04 01:50:00,2022-09-04 01:50:00,1,3859.92,192.996
P_0036,C_001641,2022-09-06 15:50:00,2022-09-06 15:50:00,1,11838.18,591.909
P_0036,C_001650,2022-09-07 16:03:00,2022-09-07 16:03:00,1,149.94,7.497
P_0036,C_001800,2022-09-04 00:26:00,2022-09-04 00:26:00,1,602.65,30.1325
P_0037,C_000627,2022-09-01 11:17:00,2022-09-01 11:17:00,1,65933.85,3296.6925000000006
P_0037,C_000628,2022-09-01 11:24:00,2022-09-01 11:24:00,1,460650.65,23032.5325
P_0037,C_000629,2022-09-01 00:02:00,2022-09-01 00:02:00,1,2.99,0.14950000000000002
P_0037,C_000630,2022-09-01 11:04:00,2022-09-01 11:04:00,1,115788.37,5789.4185
P_0037,C_000631,2022-09-01 11:21:00,2022-09-01 11:21:00,1,448369.98,22418.499
P_0037,C_000632,2022-09-01 11:16:00,2022-09-01 11:16:00,1,431934.86,21596.743000000002
P_0037,C_000633,2022-09-01 11:16:00,2022-09-01 11:16:00,1,416404.16,20820.208
P_0037,C_000634,2022-09-01 11:00:00,2022-09-01 11:00:00,1,422169.38,21108.469
P_0037,C_000635,2022-09-01 11:26:00,2022-09-01 11:26:00,1,213260.38,10663.019
P_0038,C_000069,2022-09-01 15:52:00,2022-09-01 15:52:00,1,2552.3,127.61500000000001
P_0038,C_000073,2022-09-01 15:36:00,2022-09-01 15:36:00,1,889.6,44.480000000000004
P_0038,C_000074,2022-09-01 15:31:00,2022-09-01 15:31:00,1,3800.15,190.00750000000002
P_0038,C_000076,2022-09-01 15:45:00,2022-09-01 15:45:00,1,4080.9,204.04500000000002
P_0038,C_000078,2022-09-01 15:37:00,2022-09-01 15:37:00,1,351.09,17.5545
P_0038,C_000082,2022-09-01 15:57:00,2022-09-01 15:57:00,1,876.95,43.847500000000004
P_0038,C_000083,2022-09-01 15:34:00,2022-09-01 15:34:00,1,800.82,40.041000000000004
P_0038,C_000088,2022-09-01 15:34:00,2022-09-01 15:34:00,1,3833.17,191.6585
P_0038,C_000090,2022-09-01 15:47:00,2022-09-01 15:47:00,1,2514.14,125.707
P_0039,C_000060,2022-09-04 11:30:00,2022-09-04 11:30:00,1,18102.93,905.1465000000001
P_0039,C_000488,2022-09-03 05:28:00,2022-09-03 05:28:00,1,1082.12,54.105999999999995
P_0039,C_000815,2022-09-06 07:36:00,2022-09-06 07:36:00,1,743.91,37.1955
P_0039,C_000867,2022-09-04 06:05:00,2022-09-04 06:05:00,1,10457.51,522.8755
P_0039,C_000912,2022-09-05 01:28:00,2022-09-05 01:28:00,1,13631.38,681.569
P_0039,C_000915,2022-09-04 10:41:00,2022-09-04 10:41:00,1,5928.97,296.4485
P_0039,C_000981,2022-09-06 21:55:00,2022-09-06 21:55:00,1,7645.05,382.25250000000005
P_0039,C_001277,2022-09-06 17:24:00,2022-09-06 17:24:00,1,13837.79,691.8895000000001
P_0039,C_001391,2022-09-06 12:47:00,2022-09-06 12:47:00,1,10209.43,510.47150000000005
P_0039,C_001683,2022-09-01 05:42:00,2022-09-01 05:42:00,1,17.44,0.8720000000000001
P_0039,C_001693,2022-09-05 11:54:00,2022-09-05 11:54:00,1,14619.24,730.962
P_0040,C_000017,2022-09-08 17:54:00,2022-09-08 17:54:00,1,2794.65,139.73250000000002
P_0040,C_000065,2022-09-08 07:07:00,2022-09-08 07:07:00,1,11499.25,574.9625
P_0040,C_000102,2022-09-07 16:48:00,2022-09-07 16:48:00,1,18030.25,901.5125
P_0040,C_000118,2022-09-02 22:19:00,2022-09-02 22:19:00,1,545.37,27.268500000000003
P_0040,C_000146,2022-09-07 09:51:00,2022-09-07 09:51:00,1,12337.28,616.864
P_0040,C_000156,2022-09-07 05:36:00,2022-09-07 05:36:00,1,7574.17,378.7085
P_0040,C_000170,2022-09-07 02:39:00,2022-09-07 02:39:00,1,11335.43,566.7715000000001
P_0040,C_000208,2022-09-07 08:00:00,2022-09-07 08:00:00,1,10753.63,537.6815
P_0040,C_000294,2022-09-08 06:43:00,2022-09-08 06:43:00,1,18923.45,946.1725000000001
P_0040,C_000317,2022-09-07 11:27:00,2022-09-07 11:27:00,1,2561.71,128.0855
P_0040,C_000407,2022-09-08 14:05:00,2022-09-08 14:05:00,1,12624.57,631.2285
P_0040,C_000444,2022-09-07 06:57:00,2022-09-07 06:57:00,1,2898.48,144.924
P_0040,C_000454,2022-09-08 13:53:00,2022-09-08 13:53:00,1,2000.15,100.00750000000001
P_0040,C_000465,2022-09-07 23:11:00,2022-09-07 23:11:00,1,9808.16,490.408
P_0041,C_000006,2022-09-01 23:51:00,2022-09-05 22:08:00,2,16468.05,823.4025
P_0041,C_000097,2022-09-11 20:40:00,2022-09-11 20:40:00,1,11474.13,573.7065
P_0041,C_000228,2022-09-09 07:08:00,2022-09-09 07:08:00,1,14246.13,712.3065
P_0041,C_000232,2022-09-08 16:30:00,2022-09-08 16:30:00,1,4787.29,239.36450000000002
P_0041,C_000258,2022-09-09 16:35:00,2022-09-09 16:35:00,1,4663.0,233.15
P_0041,C_000293,2022-09-09 17:25:00,2022-09-09 17:25:00,1,9511.58,475.579
P_0041,C_000310,2022-09-08 17:40:00,2022-09-08 17:40:00,1,2384.81,119.2405
P_0041,C_000397,2022-09-08 07:32:00,2022-09-08 07:32:00,1,16952.33,847.6165000000001
P_0041,C_000522,2022-09-10 18:48:00,2022-09-10 18:48:00,1,6620.88,331.04400000000004
P_0041,C_000615,2022-09-08 12:06:00,2022-09-08 12:06:00,1,16979.61,848.9805000000001
P_0041,C_000661,2022-09-11 12:09:00,2022-09-11 12:09:00,1,15088.57,754.4285
P_0041,C_000677,2022-09-08 15:38:00,2022-09-08 15:38:00,1,444.61,22.230500000000003
P_0041,C_000741,2022-09-11 14:52:00,2022-09-11 14:52:00,1,5596.26,279.81300000000005
P_0041,C_001067,2022-09-11 15:07:00,2022-09-11 15:07:00,1,19128.93,956.4465
P_0042,C_001596,2022-09-04 12:29:00,2022-09-04 12:29:00,1,4343.73,217.1865
P_0042,C_001597,2022-09-04 12:21:00,2022-09-04 12:21:00,1,2972.43,148.6215
P_0042,C_001599,2022-09-04 12:09:00,2022-09-04 12:09:00,1,4752.7,237.635
P_0042,C_001600,2022-09-04 12:11:00,2022-09-04 12:11:00,1,3967.07,198.35350000000003
P_0042,C_001601,2022-09-04 12:21:00,2022-09-04 12:21:00,1,3541.35,177.0675
P_0042,C_001602,2022-09-04 12:02:00,2022-09-04 12:02:00,1,2600.25,130.01250000000002
P_0042,C_001603,2022-09-04 12:12:00,2022-09-04 12:12:00,1,3920.98,196.049
P_0042,C_001604,2022-09-04 12:00:00,2022-09-04 12:00:00,1,2174.18,108.709
P_0042,C_001605,2022-09-04 12:27:00,2022-09-04 12:27:00,1,2612.97,130.64849999999998
P_0043,C_000119,2022-09-07 18:25:00,2022-09-07 18:25:00,1,6348.74,317.437
P_0043,C_000229,2022-09-06 23:45:00,2022-09-06 23:45:00,1,6309.44,315.472
P_0043,C_000568,2022-09-05 05:33:00,2022-09-05 05:33:00,1,14621.61,731.0805
P_0043,C_000908,2022-09-05 07:48:00,2022-09-05 07:48:00,1,11316.17,565.8085
P_0043,C_001226,2022-09-06 10:30:00,2022-09-06 10:30:00,1,18541.68,927.0840000000001
P_0043,C_001404,2022-09-06 18:39:00,2022-09-06 18:39:00,1,16329.6,816.48
P_0043,C_001414,2022-09-05 15:02:00,2022-09-05 15:02:00,1,10931.26,546.563
P_0043,C_001437,2022-09-04 23:45:00,2022-09-04 23:45:00,1,7469.82,373.491
P_0043,C_001619,2022-09-06 01:31:00,2022-09-06 01:31:00,1,15470.78,773.5390000000001
P_0043,C_001648,2022-09-05 10:21:00,2022-09-05 10:21:00,1,5223.38,261.16900000000004
P_0043,C_001718,2022-09-08 12:03:00,2022-09-08 12:03:00,1,10582.25,529.1125000000001
P_0043,C_002000,2022-09-05 04:15:00,2022-09-05 04:15:00,1,18506.34,925.317
P_0043,C_002044,2022-09-07 14:39:00,2022-09-07 14:39:00,1,13605.83,680.2915
P_0044,C_000142,2022-09-04 06:40:00,2022-09-04 06:40:00,1,27949.92,1397.496
P_0044,C_000199,2022-09-05 13:58:00,2022-09-05 13:58:00,1,116940.46,5847.023000000001
P_0044,C_000301,2022-09-04 16:21:00,2022-09-04 16:21:00,1,26770.68,1338.534
P_0044,C_000549,2022-09-03 19:46:00,2022-09-03 19:46:00,1,5897.02,294.85100000000006
P_0044,C_000598,2022-09-04 11:16:00,2022-09-04 11:16:00,1,73536.18,3676.8089999999997
P_0044,C_000774,2022-09-05 08:42:00,2022-09-05 08:42:00,1,129371.14,6468.557000000001
P_0044,C_000917,2022-09-02 06:00:00,2022-09-02 06:00:00,1,92273.84,4613.692
P_0044,C_001100,2022-09-03 11:03:00,2022-09-03 11:03:00,1,129476.42,6473.821
P_0044,C_001156,2022-09-02 01:32:00,2022-09-02 01:32:00,1,96680.89,4834.0445
P_0044,C_001169,2022-09-04 04:33:00,2022-09-04 04:33:00,1,76158.91,3807.9455000000003
P_0044,C_001367,2022-09-02 19:09:00,2022-09-02 19:09:00,1,115163.87,5758.1935
P_0044,C_001407,2022-09-04 13:33:00,2022-09-04 13:33:00,1,104248.37,5212.4185
P_0044,C_001579,2022-09-03 10:47:00,2022-09-03 10:47:00,1,48347.98,2417.3990000000003
P_0044,C_001813,2022-09-09 10:54:00,2022-09-09 10:54:00,1,9565.27,478.2635
P_0044,C_001853,2022-09-05 11:34:00,2022-09-05 11:34:00,1,79338.66,3966.9330000000004
P_0044,C_001975,2022-09-02 12:04:00,2022-09-02 12:04:00,1,76331.72,3816.5860000000002
P_0045,C_000096,2022-09-12 09:42:00,2022-09-12 09:42:00,1,19952.97,997.6485000000001
P_0045,C_000153,2022-09-11 14:45:00,2022-09-11 14:45:00,1,20538.8,1026.94
P_0045,C_000380,2022-09-11 11:26:00,2022-09-11 11:26:00,1,10861.49,543.0745000000001
P_0045,C_000424,2022-09-02 07:41:00,2022-09-09 02:50:00,4,412.16,20.608000000000004
P_0045,C_000432,2022-09-11 14:23:00,2022-09-11 14:23:00,1,20090.35,1004.5174999999999
P_0045,C_000474,2022-09-12 08:50:00,2022-09-12 08:50:00,1,7100.21,355.01050000000004
P_0045,C_000540,2022-09-01 00:15:00,2022-09-01 00:15:00,1,8760.78,438.03900000000004
P_0045,C_000600,2022-09-12 12:28:00,2022-09-12 12:28:00,1,13561.88,678.094
P_0045,C_000692,2022-09-11 15:21:00,2022-09-11 15:21:00,1,5021.92,251.096
P_0045,C_001410,2022-09-12 13:17:00,2022-09-12 13:17:00,1,17997.8,899.89
P_0045,C_001565,2022-09-12 02:43:00,2022-09-12 02:43:00,1,7851.61,392.58050000000003
P_0045,C_001582,2022-09-12 14:30:00,2022-09-12 14:30:00,1,11300.38,565.019
P_0045,C_001640,2022-09-12 16:26:00,2022-09-12 16:26:00,1,6591.29,329.5645
P_0045,C_001684,2022-09-11 22:58:00,2022-09-11 22:58:00,1,6020.12,301.00600000000003
P_0045,C_001727,2022-09-12 08:00:00,2022-09-12 08:00:00,1,15320.0,766.0
P_0046,C_000883,2022-09-02 12:16:00,2022-09-09 10:07:00,2,53377.02,2668.851
P_0046,C_000885,2022-09-02 01:02:00,2022-09-02 01:02:00,1,575604.3,28780.215000000004
P_0046,C_000988,2022-09-02 00:02:00,2022-09-02 00:02:00,1,21874.61,1093.7305000000001
P_0046,C_000989,2022-09-10 00:20:00,2022-09-10 00:20:00,1,13156.28,657.8140000000001
P_0046,C_000990,2022-09-03 00:04:00,2022-09-03 00:04:00,1,3699.42,184.971
P_0046,C_000993,2022-09-07 00:00:00,2022-09-07 00:00:00,1,14308.72,715.436
P_0046,C_001004,2022-09-09 00:23:00,2022-09-09 00:23:00,1,507.62,25.381
P_0047,C_001860,2022-09-10 09:58:00,2022-09-10 09:58:00,1,15728.49,786.4245000000001
P_0047,C_001861,2022-09-10 09:57:00,2022-09-10 09:57:00,1,8403.41,420.1705
P_0047,C_001862,2022-09-10 09:50:00,2022-09-10 09:50:00,1,18486.44,924.322
P_0047,C_001863,2022-09-10 09:46:00,2022-09-10 09:46:00,1,7474.92,373.74600000000004
P_0047,C_001864,2022-09-10 09:54:00,2022-09-10 09:54:00,1,8573.59,428.6795
P_0047,C_001865,2022-09-10 09:30:00,2022-09-10 09:30:00,1,28604.42,1430.221
P_0047,C_001866,2022-09-10 09:43:00,2022-09-10 09:43:00,1,9930.68,496.53400000000005
P_0047,C_001868,2022-09-10 09:49:00,2022-09-10 09:49:00,1,5293.73,264.68649999999997
P_0048,C_002047,2022-09-08 00:25:00,2022-09-08 00:25:00,1,709.34,35.467000000000006
P_0048,C_002049,2022-09-08 00:29:00,2022-09-08 00:29:00,1,2354.71,117.7355
P_0048,C_002050,2022-09-08 00:17:00,2022-09-08 00:17:00,1,3421.21,171.06050000000002
P_0048,C_002051,2022-09-08 00:21:00,2022-09-08 00:21:00,1,149.12,7.456
P_0048,C_002053,2022-09-01 00:13:00,2022-09-01 00:13:00,1,11653.38,582.669
P_0048,C_002054,2022-09-08 00:08:00,2022-09-08 00:08:00,1,4763.26,238.163
P_0048,C_002058,2022-09-08 00:24:00,2022-09-08 00:24:00,1,4250.78,212.539
P_0048,C_002059,2022-09-08 00:28:00,2022-09-08 00:28:00,1,4527.17,226.35850000000002
P_0048,C_002061,2022-09-08 00:29:00,2022-09-08 00:29:00,1,2917.46,145.87300000000002
P_0048,C_002063,2022-09-08 00:25:00,2022-09-08 00:25:00,1,2606.44,130.322
P_0048,C_002065,2022-09-08 00:14:00,2022-09-08 00:14:00,1,2313.2,115.66
P_0049,C_000946,2022-09-06 19:59:00,2022-09-06 19:59:00,1,3727.19,186.35950000000003
P_0049,C_000947,2022-09-06 19:30:00,2022-09-06 19:30:00,1,626.85,31.3425
P_0049,C_000948,2022-09-06 19:45:00,2022-09-06 19:45:00,1,1619.65,80.98250000000002
P_0049,C_000949,2022-09-06 19:55:00,2022-09-06 19:55:00,1,5851676.78,292583.83900000004
P_0049,C_000950,2022-09-06 19:53:00,2022-09-06 19:53:00,1,138.17,6.9085
P_0049,C_000951,2022-09-06 19:41:00,2022-09-06 19:41:00,1,4084.34,204.217
P_0049,C_000952,2022-09-06 19:53:00,2022-09-06 19:53:00,1,4086.58,204.329
P_0049,C_000953,2022-09-01 09:20:00,2022-09-01 09:20:00,1,5.79,0.28950000000000004
P_0049,C_000954,2022-09-06 19:47:00,2022-09-06 19:47:00,1,3043.4,152.17000000000002
P_0050,C_000994,2022-09-10 07:16:00,2022-09-10 07:16:00,1,3250.62,162.531
P_0050,C_000995,2022-09-10 07:21:00,2022-09-10 07:21:00,1,2960.81,148.0405
P_0050,C_000996,2022-09-10 07:26:00,2022-09-10 07:26:00,1,1870.8,93.54
P_0050,C_000997,2022-09-10 07:19:00,2022-09-10 07:19:00,1,3764.36,188.21800000000002
P_0050,C_000998,2022-09-10 07:08:00,2022-09-10 07:08:00,1,825.02,41.251000000000005
P_0050,C_000999,2022-09-10 07:09:00,2022-09-10 07:09:00,1,4527.42,226.371
P_0050,C_001000,2022-09-10 07:02:00,2022-09-10 07:02:00,1,2422.69,121.1345
P_0051,C_000830,2022-09-04 23:05:00,2022-09-04 23:05:00,1,48040.45,2402.0225
P_0051,C_000831,2022-09-04 23:21:00,2022-09-04 23:21:00,1,1402.23,70.1115
P_0051,C_000832,2022-09-04 23:24:00,2022-09-04 23:24:00,1,13179.79,658.9895000000001
P_0051,C_000833,2022-09-04 23:20:00,2022-09-04 23:20:00,1,7845.28,392.264
P_0051,C_000836,2022-09-04 23:14:00,2022-09-04 23:14:00,1,51010007.54,2550500.3770000003
P_0051,C_000839,2022-09-01 10:34:00,2022-09-01 10:34:00,1,4.98,0.24900000000000003
P_0051,C_000840,2022-09-04 23:21:00,2022-09-04 23:21:00,1,39594.55,1979.7275000000002
P_0051,C_000841,2022-09-04 23:03:00,2022-09-04 23:03:00,1,10928.61,546.4305
P_0051,C_000842,2022-09-04 23:21:00,2022-09-04 23:21:00,1,11831.71,591.5855
P_0051,C_000844,2022-09-04 23:20:00,2022-09-04 23:20:00,1,23037.86,1151.893
P_0052,C_000717,2022-09-06 19:26:00,2022-09-06 19:26:00,1,332810.98,16640.549
P_0052,C_000718,2022-09-06 19:22:00,2022-09-06 19:22:00,1,251298.72,12564.936000000002
P_0052,C_000719,2022-09-06 19:24:00,2022-09-06 19:24:00,1,135393.64,6769.682000000001
P_0052,C_000720,2022-09-06 19:27:00,2022-09-06 19:27:00,1,195640.61,9782.030499999999
P_0052,C_000721,2022-09-06 19:17:00,2022-09-06 19:17:00,1,155462.47,7773.123500000001
P_0052,C_000722,2022-09-06 19:13:00,2022-09-06 19:13:00,1,349475.34,17473.767000000003
P_0052,C_000723,2022-09-06 19:29:00,2022-09-06 19:29:00,1,212512.75,10625.6375
P_0052,C_000725,2022-09-06 19:02:00,2022-09-06 19:02:00,1,133328.93,6666.4465
P_0053,C_000326,2022-09-03 23:34:00,2022-09-03 23:34:00,1,2598.58,129.929
P_0053,C_000327,2022-09-03 23:56:00,2022-09-03 23:56:00,1,4078.81,203.94050000000001
P_0053,C_000329,2022-09-03 23:41:00,2022-09-03 23:41:00,1,164.03,8.201500000000001
P_0053,C_000330,2022-09-03 23:34:00,2022-09-03 23:34:00,1,3386.61,169.33050000000003
P_0053,C_000332,2022-09-03 23:55:00,2022-09-03 23:55:00,1,3928.94,196.447
P_0053,C_000335,2022-09-03 23:52:00,2022-09-03 23:52:00,1,847.84,42.392
P_0053,C_000339,2022-09-03 23:32:00,2022-09-03 23:32:00,1,1087.85,54.3925
P_0053,C_000343,2022-09-03 23:53:00,2022-09-03 23:53:00,1,3042.82,152.14100000000002
P_0054,C_000233,2022-09-02 03:08:00,2022-09-02 03:08:00,1,1929.85,96.4925
P_0054,C_000234,2022-09-02 03:24:00,2022-09-02 03:24:00,1,3951.84,197.592
P_0054,C_000235,2022-09-02 03:00:00,2022-09-02 03:00:00,1,212.56,10.628
P_0054,C_000236,2022-09-02 03:28:00,2022-09-02 03:28:00,1,3597.59,179.8795
P_0054,C_000237,2022-09-02 03:19:00,2022-09-02 03:19:00,1,2757.21,137.8605
P_0054,C_000238,2022-09-01 00:26:00,2022-09-01 00:26:00,1,4773.3,238.66500000000002
P_0054,C_000239,2022-09-02 03:16:00,2022-09-02 03:16:00,1,953.51,47.6755
P_0055,C_000144,2022-09-10 11:58:00,2022-09-10 11:58:00,1,19216.44,960.822
P_0055,C_000145,2022-09-10 11:32:00,2022-09-10 11:32:00,1,21888.18,1094.409
P_0055,C_000148,2022-09-01 09:54:00,2022-09-01 09:54:00,1,43.32,2.166
P_0055,C_000149,2022-09-10 11:36:00,2022-09-10 11:36:00,1,19487.5,974.375
P_0055,C_000150,2022-09-10 11:42:00,2022-09-10 11:42:00,1,30966.26,1548.313
P_0055,C_000151,2022-09-10 11:39:00,2022-09-10 11:39:00,1,15191.02,759.551
P_0055,C_000152,2022-09-10 11:55:00,2022-09-10 11:55:00,1,9759.81,487.9905
P_0056,C_000038,2022-09-09 01:44:00,2022-09-09 01:44:00,1,477.12,23.856
P_0056,C_000160,2022-09-09 17:50:00,2022-09-09 17:50:00,1,445.49,22.274500000000003
P_0056,C_000164,2022-09-09 20:29:00,2022-09-09 20:29:00,1,818.33,40.916500000000006
P_0056,C_000196,2022-09-09 07:48:00,2022-09-09 07:48:00,1,95.53,4.7765
P_0056,C_000206,2022-09-02 21:19:00,2022-09-02 21:19:00,1,52.28,2.6140000000000003
P_0056,C_000211,2022-09-09 04:19:00,2022-09-09 04:19:00,1,434.26,21.713
P_0056,C_000255,2022-09-09 20:31:00,2022-09-09 20:31:00,1,387.73,19.3865
P_0056,C_000262,2022-09-09 07:27:00,2022-09-09 07:27:00,1,3616.13,180.80650000000003
P_0056,C_000263,2022-09-02 18:50:00,2022-09-02 18:50:00,1,350.09,17.5045
P_0056,C_000340,2022-09-02 14:02:00,2022-09-02 14:02:00,1,374.01,18.7005
P_0056,C_000344,2022-09-09 23:20:00,2022-09-09 23:20:00,1,22.64,1.1320000000000001
P_0056,C_000404,2022-09-02 22:52:00,2022-09-02 22:52:00,1,261.39,13.0695
P_0056,C_000414,2022-09-02 01:31:00,2022-09-02 01:31:00,1,14.2,0.71
P_0056,C_000418,2022-09-09 12:18:00,2022-09-09 12:18:00,1,218.4,10.920000000000002
P_0056,C_000425,2022-09-02 05:29:00,2022-09-02 05:29:00,1,686.91,34.3455
P_0056,C_000429,2022-09-09 18:29:00,2022-09-09 18:29:00,1,221.08,11.054000000000002
P_0056,C_000475,2022-09-09 00:15:00,2022-09-09 00:15:00,1,521.71,26.085500000000003
P_0056,C_000479,2022-09-09 13:07:00,2022-09-09 13:07:00,1,646.94,32.347
P_0056,C_000508,2022-09-09 12:41:00,2022-09-09 12:41:00,1,231.04,11.552
P_0056,C_000512,2022-09-02 00:19:00,2022-09-02 00:19:00,1,129.37,6.468500000000001
P_0056,C_000641,2022-09-02 19:43:00,2022-09-02 19:43:00,1,453.2,22.66
P_0056,C_000694,2022-09-02 05:09:00,2022-09-02 05:09:00,1,82.61,4.1305000000000005
P_0056,C_000729,2022-09-02 02:20:00,2022-09-02 02:20:00,1,332.76,16.638
P_0056,C_000812,2022-09-09 21:05:00,2022-09-09 21:05:00,1,195.05,9.752500000000001
P_0056,C_000822,2022-09-09 08:05:00,2022-09-09 08:05:00,1,124.85,6.2425
P_0056,C_000876,2022-09-09 08:49:00,2022-09-09 08:49:00,1,313.54,15.677000000000001
P_0056,C_000922,2022-09-02 13:23:00,2022-09-09 14:04:00,2,862.98,43.149
P_0056,C_000925,2022-09-09 22:50:00,2022-09-09 22:50:00,1,285.84,14.292
P_0056,C_000984,2022-09-02 17:30:00,2022-09-02 17:30:00,1,431.11,21.555500000000002
P_0056,C_001008,2022-09-02 21:59:00,2022-09-02 21:59:00,1,269.84,13.491999999999999
P_0056,C_001048,2022-09-02 10:33:00,2022-09-02 10:33:00,1,3215.47,160.7735
P_0056,C_001060,2022-09-02 00:57:00,2022-09-02 00:57:00,1,384.47,19.2235
P_0056,C_001088,2022-09-09 07:40:00,2022-09-09 07:40:00,1,88.26,4.413
P_0056,C_001149,2022-09-02 03:48:00,2022-09-02 03:48:00,1,174.69,8.7345
P_0056,C_001157,2022-09-02 08:58:00,2022-09-02 08:58:00,1,176.06,8.803
P_0056,C_001303,2022-09-09 09:20:00,2022-09-09 09:20:00,1,251.79,12.589500000000001
